"p_id","short_text","style","confidence","comments","data","consent","feedback","style_score","confidence_score","label","text_id","pred_gender","Submission id","Status","Custom study tncs accepted at","Started at","Completed at","Reviewed at","Archived at","Time taken","Completion code","Total approvals","Age","Sex","Ethnicity simplified","Country of birth","Country of residence","Nationality","Language","Student status","Employment status","URL","Gender"
"5608a73fd7def20012b7389d","I met this female ski instructor before skiing on the mountain. Snow was hanging over the cliffs making it difficult to see the trail. This female is finding it hard to go up the steep hills. She's ready to get to the top! You could tell she loved zooming down the slopes. A skiing female loved this particular mountain. The snow was hanging off the cliffs, making it difficult to see where the mountain ended! The female found these particular hills hard. It is always exciting to be at the top getting ready to ski down. Everyone loved zooming down the slopes.","2: Somewhat Feminine","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts",NA,"PASTEL","I agree",NA,2,2,"Female","30672","","67aa4f711fc65cad00f37c53","APPROVED","Not Applicable",2025-02-10 19:12:05.512,2025-02-10 19:24:14.449,2025-02-10 21:27:30.941,2025-02-10 19:24:43.62832,729,"C1DSW210",8578,"37","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style.streamlit.app/",NA
"5608a73fd7def20012b7389d","Last night I jammed with Brian and Randy. (This is Jeff's band, minus Jeff, who got married Saturday and is busy.) Brian invited a singer/songwriter he'd never heard to come jam with us. JD, though a very sweet young woman, is a novice musician. She didn't get her guitar in tune. I suffer when I ...","4: Somewhat Masculine","3: Moderately Confident. You felt reasonably sure of your judgment but had some doubts",NA,"BLOG","I agree",NA,4,3,"male","4217058","","67aa4f711fc65cad00f37c53","APPROVED","Not Applicable",2025-02-10 19:12:05.512,2025-02-10 19:24:14.449,2025-02-10 21:27:30.941,2025-02-10 19:24:43.62832,729,"C1DSW210",8578,"37","Male","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED","https://gender-writing-style.streamlit.app/",NA
"5a7db51c2a842c0001fc7657","I'm a 'metal head' now... lol, well, I just got my eyebrow pierced today. It didn't really hurt, and 3.5 hours later, it still doesn't. It looks great too. I love it. I hope it doesn't get rejected. I haven't had much time on the computer these past days, and on Thursday morning I'll be going camping for at least four days. I should be back on the computer a lot again afterwards, because I'll have nothing else to do really. I'm sick right now though, so I'm going to sleep. G'night.","5","4: Very Confident. You were very certain about your judgment with no hesitation.","Short and matter of fact sentences, with language geared towards the concrete/actionable things, rather than feelings. No inclusive language.","BLOG","I agree","",5,4,"male","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","Wedding is just about the interpersonal customs of joining two individuals jointly. It is the very first step in raising a family group for this reason in spite of cultural standing up, many individuals devote high of their cash in order to use a respectable marriage ceremony. A few young couples are employing being married limousine to add an expression regarding class in their marriage ceremony....","3","1: Not Confident. You were unsure or found the text ambiguous","Text doesn't really make sense in regards to syntax, but generally it seems this text is expressing facts rather than emotional things.","PAN13-EN","I agree","",3,1,"male","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","Lately I realize that my problems are not the worst thing in the world . . . does this mean I am cured? Not likely, but I have realized that despite what I may not have, that does nothing to devalue those things I have had all my life. My values, my beliefs, my principles . . . whatever you call it, I have them. I have friends, I have family, I have my physical health . . .","5","4: Very Confident. You were very certain about your judgment with no hesitation.","Less about emotional feelings, more about facts.","BLOG","I agree","",5,4,"female","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","Life is OK. It seems no matter how many events are smashed into one day, I can never decide whether it was good or bad. Example: yesterday was pretty good. I got alot of work done, and after waiting for a while, got to go to the Chicago party at last. That part was great. Also, if you haven't seen it yet, you really should. But as I left to my grandparents house, where I know I don't spend enough time.","3","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.","Somewhat emotional, but not too much. The sentences are short and lack complexity for the most part.","BLOG","I agree","",3,2,"female","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","I hate cleaning the house. If I could get out of it i would. For some reason though I can't. It makes me crazy though cause I'm like a closet neat freak. In the same breath though I'm a slob. Crazy, I know. I want a maid though. But as much as I hate and like cleaning I can't stand doing the dishes. Oh well, I guess I will just go clean the house. I can't put if off any longer. Laters loves byes!","2","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.","The text is varied in sentence structure and rather emotionally charged. However, it is not #1 (Very Feminine) because of the use of language based around I rather than inclusive language.","PAN13-EN","I agree","",2,2,"male","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","A majority of individuals become so bothered about trying to live a healthy lifestyle, that in the end they actually interfere with leading a healthy lifestyle. The reason for this is because stress can be defiant against any stabs you take at bettering your own health. The simple fact is that there are a million little things that you can do to improve your health that do not involve stress, major changes or lots of money spent.","4","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts.",NA,"PAN13-EN","I agree","",4,2,"male","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","People come, then go. A song plays, then ends. You take a bath, then you get dirty again. You eat, then you get hungry again. You lose someone good, then someone else comes along and you realize that he/she's better. You fall down, and you get back up because staying down on the cold floor isn't really an option. This is the ugly truth of life. It's like a game of snake and ladders. We just have to keep going.","2","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts.","Sentence structures is largely the same and not varied, however does include some flowery language. This text seems more emotionally charged.","PAN13-EN","I agree","",2,2,"female","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","Many women would agree that there are a few things in life as rewarding as motherhood. These women would also agree that having children takes a major toll on your body. For this reason, there has been a major increase in the number of mothers that are seeking mommy makeovers from a trusted plastic surgeon. With the help of Los Angeles Plastic Surgery women are able to turn back the clock.","3","2: Moderately Confident. You felt reasonably sure of your judgment but had some doubts.","There isn't any allusion to emotions, I/we language, or analytical language with actionable words.","PAN13-EN","I agree","",3,2,"female","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","How well your body works for you depends on what you put into it. It is vital to understand and practice proper nutrition in order to live a healthy life. Use these ideas and incorporate them into your daily nutrition regimen. A great life depends on good nutrition! Altering one's cooking techniques may greatly improve the quality of food. By steaming or boiling your food as opposed to frying it, you will be able to cut down on fat. Preparing your meals in a healthy way allows you to eat more nutritious foods.","4","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts.","The length of sentences is largely the same, and not very complex. The text also includes specific action words and is more declarative.","PAN13-EN","I agree","",4,2,"female","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","It was just a normal day and the neighbors were driving home. They loved the street which they called home for the past few years. The houses were beautiful, safe, and elegant. Their neighborhood had changed significantly over the last twenty years as each house become bright and lively with color. That is until the neighbors passed the new white house which had just been built, undoubtedly by a disturbed soul seeking to disrupt the calm life of the neighborhood.","1","4: Very Confident. You were very certain about your judgment with no hesitation.","The text is very feminine because of its emphasis on flowery details and more complex sentence structure. It also speaks of feelings ""disturbed soul seeking to disrupt the calm life...""","PASTEL","I agree","",1,4,"male","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
"5a7db51c2a842c0001fc7657","Whoever invented Mondays should be dragged into the street and shot! I had a very eventful weekend. Too eventful actually, which explains why I am half asleep at this stage (12:06 pm). Saturday we had a surprise party for my grandmother on her 80th birthday. Unfortunately, the surprise was on us…! I have come to the realization that I don’t want to grow old. I just want to go to sleep one day in my mid 50’s and never wake up again.","3","2: Somewhat Confident. You made a judgment but still felt uncertain or had significant doubts.","The text is ambiguous because it includes self and inclusive pronouns (I/we). There is a small amount of emotion (surprise) but not much.","BLOG","I agree","",3,2,"male","","","67881dcb7c1821779c2ddc97","APPROVED","Not Applicable",2025-01-15 20:42:55.502,2025-01-15 21:10:52.641,2025-01-15 21:10:53.546,2025-01-15 21:10:53.484319,1678,"C10MGJC3",1873,"26","Female","White","United States","United States","United States","English","DATA_EXPIRED","DATA_EXPIRED",NA,NA
